incident_id,timestamp,type,x_m,y_m,lat,lon,severity,duration_minutes,affected_road_id
INC_00259,2024-02-18 11:59:00,emergency_response,2613.59,2004.91,12.9671397,77.595771,high,30,road_046
INC_00260,2024-02-18 12:50:00,flooding,4449.92,121.64,12.9501733,77.6147023,high,16,road_012
INC_00261,2024-02-18 13:53:00,flooding,973.03,1163.59,12.9595602,77.578858,high,214,road_035
INC_00262,2024-02-18 22:07:00,emergency_response,1992.15,1980.79,12.9669224,77.5893644,low,119,road_022
INC_00263,2024-02-18 19:08:00,road_closure,4990.3,2815.65,12.9744437,77.6202732,critical,103,road_016
INC_00264,2024-02-19 00:33:00,road_closure,1657.68,591.64,12.9544075,77.5859163,critical,192,road_040
INC_00265,2024-02-19 04:02:00,emergency_response,3208.39,4767.85,12.992031,77.601903,low,128,road_046
INC_00266,2024-02-19 17:23:00,emergency_response,2362.75,2028.87,12.9673556,77.5931851,critical,105,road_048
INC_00267,2024-02-19 10:24:00,traffic_accident,4848.95,1696.28,12.9643593,77.618816,medium,135,road_048
INC_00268,2024-02-19 06:31:00,construction,2213.13,367.11,12.9523847,77.5916425,low,65,road_030
INC_00269,2024-02-20 11:22:00,traffic_accident,3796.99,1456.99,12.9622035,77.607971,low,205,road_011
INC_00270,2024-02-20 05:25:00,traffic_accident,3182.25,2231.96,12.9691852,77.6016335,high,88,road_047
INC_00271,2024-02-20 01:41:00,construction,3949.48,281.19,12.9516108,77.6095431,high,213,road_045
INC_00272,2024-02-20 05:51:00,emergency_response,1317.9,3190.91,12.9778244,77.5824134,low,110,road_048
INC_00273,2024-02-20 16:22:00,road_closure,3532.15,3636.68,12.9818404,77.6052408,high,111,road_021
INC_00274,2024-02-20 08:31:00,traffic_accident,519.64,1348.96,12.9612302,77.5741839,critical,121,road_033
INC_00275,2024-02-21 09:56:00,construction,1964.16,2408.02,12.9707713,77.5890759,critical,230,road_002
INC_00276,2024-02-21 04:16:00,flooding,3630.8,979.12,12.9578984,77.6062577,medium,188,road_021
INC_00277,2024-02-21 03:28:00,road_closure,2954.96,4500.84,12.9896256,77.5992903,critical,147,road_025
INC_00278,2024-02-21 13:36:00,emergency_response,1243.6,1955.16,12.9666915,77.5816475,critical,174,road_041
INC_00279,2024-02-21 12:47:00,traffic_accident,2686.91,1381.23,12.961521,77.5965269,low,232,road_013
INC_00280,2024-02-21 04:17:00,flooding,3178.09,978.4,12.9578919,77.6015906,critical,204,road_033
INC_00281,2024-02-22 20:25:00,emergency_response,3666.77,1079.79,12.9588054,77.6066286,high,173,road_048
INC_00282,2024-02-22 07:03:00,construction,480.66,4584.89,12.9903828,77.573782,medium,93,road_042
INC_00283,2024-02-22 14:48:00,traffic_accident,4715.7,2479.62,12.9714164,77.6174423,high,76,road_021
INC_00284,2024-02-22 00:31:00,flooding,3219.52,1111.52,12.9590912,77.6020178,high,207,road_030
INC_00285,2024-02-22 17:10:00,construction,51.37,3407.14,12.9797724,77.5693564,low,150,road_017
INC_00286,2024-02-22 00:21:00,construction,470.73,4458.5,12.9892442,77.5736797,low,39,road_034
INC_00287,2024-02-23 01:10:00,emergency_response,90.86,1567.7,12.9632009,77.5697635,medium,173,road_013
INC_00288,2024-02-23 01:12:00,construction,1875.28,468.35,12.9532968,77.5881596,critical,144,road_049
INC_00289,2024-02-23 04:04:00,road_closure,3584.6,2283.64,12.9696508,77.6057814,high,163,road_029
INC_00290,2024-02-23 13:46:00,emergency_response,3357.11,1538.01,12.9629335,77.6034362,critical,233,road_047
INC_00291,2024-02-23 09:36:00,construction,3983.05,945.56,12.957596,77.6098891,medium,68,road_038
INC_00292,2024-02-24 23:17:00,road_closure,2197.61,1516.51,12.9627398,77.5914826,critical,89,road_027
INC_00293,2024-02-24 08:45:00,emergency_response,34.77,2486.31,12.9714766,77.5691852,low,32,road_020
INC_00294,2024-02-24 13:55:00,road_closure,1948.47,3789.42,12.9832164,77.5889141,medium,152,road_035
INC_00295,2024-02-24 03:48:00,road_closure,2430.5,4645.1,12.9909252,77.5938835,low,14,road_042
INC_00296,2024-02-24 05:38:00,construction,600.5,131.25,12.9502599,77.5750175,low,11,road_022
INC_00297,2024-02-24 22:37:00,traffic_accident,1139.17,2845.3,12.9747108,77.5805708,medium,205,road_003
INC_00298,2024-02-25 06:24:00,flooding,3287.66,871.31,12.9569271,77.6027202,critical,26,road_011
INC_00299,2024-02-25 04:22:00,traffic_accident,4010.66,1775.63,12.9650742,77.6101739,low,210,road_009
INC_00300,2024-02-25 11:59:00,road_closure,1496.48,4841.01,12.9926902,77.5842544,high,107,road_011
INC_00301,2024-02-25 08:14:00,emergency_response,226.61,981.56,12.9579203,77.571163,low,127,road_035
INC_00302,2024-02-25 21:56:00,construction,3550.86,1628.29,12.9637467,77.6054337,critical,100,road_050
INC_00303,2024-02-25 10:49:00,construction,99.49,3704.48,12.9824512,77.5698525,high,40,road_049
INC_00304,2024-02-26 20:21:00,emergency_response,1189.69,4519.35,12.9897924,77.5810916,high,74,road_013
INC_00305,2024-02-26 09:38:00,construction,575.73,514.62,12.9537137,77.5747621,critical,67,road_041
INC_00306,2024-02-26 21:08:00,flooding,777.72,1951.0,12.9666541,77.5768446,critical,94,road_042
INC_00307,2024-02-26 05:29:00,flooding,1298.24,4978.93,12.9939327,77.5822108,high,230,road_033
INC_00308,2024-02-26 17:54:00,road_closure,4808.6,4906.96,12.9932844,77.6184,medium,212,road_018
INC_00309,2024-02-27 13:11:00,construction,489.5,3207.01,12.9779695,77.5738732,low,111,road_022
INC_00310,2024-02-27 10:41:00,flooding,614.09,3447.31,12.9801343,77.5751576,high,193,road_042
INC_00311,2024-02-27 03:07:00,flooding,3807.28,3881.77,12.9840484,77.6080772,medium,68,road_002
INC_00312,2024-02-27 13:03:00,construction,2144.37,3426.06,12.9799429,77.5909337,critical,190,road_047
INC_00313,2024-02-27 13:16:00,traffic_accident,4834.13,4971.3,12.993864,77.6186632,high,57,road_008
INC_00314,2024-02-27 17:22:00,emergency_response,2276.68,4391.45,12.9886401,77.5922977,critical,98,road_006
INC_00315,2024-02-28 18:07:00,traffic_accident,4214.88,1131.89,12.9592746,77.6122792,medium,19,road_011
INC_00316,2024-02-28 11:32:00,road_closure,3153.27,863.25,12.9568545,77.6013347,low,226,road_034
INC_00317,2024-02-28 14:15:00,road_closure,3194.01,3867.02,12.9839155,77.6017547,low,208,road_048
INC_00318,2024-02-28 11:05:00,road_closure,1999.02,1000.54,12.9580914,77.5894353,low,208,road_032
INC_00319,2024-02-28 17:45:00,road_closure,4467.84,2437.99,12.9710413,77.614887,critical,153,road_011
INC_00320,2024-02-28 13:23:00,traffic_accident,4881.64,2973.05,12.9758617,77.619153,critical,225,road_014
INC_00321,2024-02-29 21:16:00,traffic_accident,925.4,3250.11,12.9783577,77.578367,medium,94,road_033
INC_00322,2024-02-29 20:33:00,emergency_response,49.66,3511.04,12.9807085,77.5693388,medium,76,road_037
INC_00323,2024-02-29 02:00:00,traffic_accident,1604.61,4450.6,12.989173,77.5853692,medium,156,road_003
INC_00324,2024-02-29 22:13:00,flooding,281.76,1572.51,12.9632443,77.5717315,critical,22,road_045
INC_00325,2024-02-29 18:28:00,flooding,2272.85,4174.53,12.9866858,77.5922582,critical,69,road_045
INC_00326,2024-03-01 08:36:00,emergency_response,4440.75,4689.8,12.9913279,77.6146077,medium,191,road_027
INC_00327,2024-03-01 02:41:00,emergency_response,1160.0,658.09,12.9550062,77.5807856,high,57,road_034
INC_00328,2024-03-01 00:46:00,construction,2104.56,886.86,12.9570672,77.5905233,low,226,road_012
INC_00329,2024-03-01 13:27:00,construction,108.85,3330.37,12.9790808,77.569949,critical,196,road_001
INC_00330,2024-03-01 12:27:00,construction,4314.86,2452.56,12.9711726,77.6133099,low,110,road_026
INC_00331,2024-03-02 21:17:00,construction,4739.72,4684.33,12.9912786,77.6176899,critical,154,road_040
INC_00332,2024-03-02 10:11:00,emergency_response,1622.68,4667.79,12.9911296,77.5855554,medium,128,road_038
INC_00333,2024-03-02 18:54:00,emergency_response,3736.73,3854.41,12.9838019,77.6073498,high,142,road_006
INC_00334,2024-03-02 10:37:00,traffic_accident,2366.39,1597.79,12.963472,77.5932226,low,95,road_046
INC_00335,2024-03-02 07:57:00,flooding,3166.6,3490.49,12.9805233,77.6014722,low,53,road_024
INC_00336,2024-03-03 15:59:00,flooding,864.46,157.59,12.9504972,77.5777388,low,217,road_028
INC_00337,2024-03-03 14:21:00,construction,412.36,485.28,12.9534493,77.573078,medium,43,road_050
INC_00338,2024-03-03 08:34:00,flooding,615.52,1718.11,12.964556,77.5751724,low,24,road_017
INC_00339,2024-03-03 15:03:00,emergency_response,1481.78,1938.9,12.966545,77.5841028,low,211,road_042
INC_00340,2024-03-03 16:54:00,traffic_accident,1364.92,2063.63,12.9676687,77.5828982,high,68,road_015
INC_00341,2024-03-03 23:32:00,emergency_response,2148.07,2834.82,12.9746164,77.5909719,medium,147,road_041
INC_00342,2024-03-04 04:06:00,road_closure,3243.5,1124.14,12.9592049,77.602265,medium,117,road_027
INC_00343,2024-03-04 17:45:00,traffic_accident,4012.36,2991.29,12.976026,77.6101913,critical,220,road_038
INC_00344,2024-03-04 18:38:00,emergency_response,4444.71,412.29,12.9527918,77.6146485,low,14,road_030
INC_00345,2024-03-04 19:58:00,emergency_response,3600.85,2113.47,12.9681178,77.6059489,low,158,road_009
INC_00346,2024-03-04 22:04:00,emergency_response,2782.22,1069.47,12.9587123,77.5975095,high,208,road_013
INC_00347,2024-03-05 11:13:00,flooding,2812.5,1960.01,12.9667352,77.5978216,high,112,road_008
INC_00348,2024-03-05 02:21:00,construction,1123.53,215.93,12.9510228,77.5804096,low,45,road_042
INC_00349,2024-03-05 04:06:00,emergency_response,574.08,2544.13,12.9719976,77.5747451,critical,225,road_026
INC_00350,2024-03-05 17:00:00,emergency_response,2227.82,2751.89,12.9738693,77.591794,medium,223,road_038
INC_00351,2024-03-05 06:37:00,construction,781.59,4577.07,12.9903124,77.5768844,low,93,road_021
INC_00352,2024-03-05 15:01:00,emergency_response,4645.69,1102.09,12.9590063,77.6167205,low,144,road_002
INC_00353,2024-03-06 17:52:00,traffic_accident,3890.52,673.16,12.955142,77.6089353,critical,144,road_001
INC_00354,2024-03-06 17:30:00,traffic_accident,3010.13,328.18,12.9520341,77.5998591,critical,40,road_013
INC_00355,2024-03-06 02:36:00,traffic_accident,1242.12,817.59,12.9564432,77.5816322,low,28,road_018
INC_00356,2024-03-06 19:07:00,construction,1643.62,393.95,12.9526266,77.5857713,critical,152,road_015
INC_00357,2024-03-06 13:40:00,traffic_accident,4429.26,1534.91,12.9629055,77.6144893,critical,224,road_033
INC_00358,2024-03-07 03:32:00,emergency_response,3375.07,1800.53,12.9652985,77.6036213,low,129,road_020
INC_00359,2024-03-07 19:01:00,emergency_response,3724.4,1450.12,12.9621416,77.6072227,low,205,road_032
INC_00360,2024-03-07 14:09:00,emergency_response,2854.85,3237.3,12.9782423,77.5982582,critical,202,road_049
INC_00361,2024-03-07 20:10:00,emergency_response,535.91,1665.26,12.9640798,77.5743516,critical,171,road_042
INC_00362,2024-03-07 22:42:00,flooding,1010.76,41.84,12.9494544,77.5792471,critical,131,road_033
INC_00363,2024-03-07 18:00:00,flooding,2129.06,919.72,12.9573632,77.5907759,low,22,road_048
INC_00364,2024-03-08 12:42:00,flooding,2553.17,2432.2,12.9709892,77.5951482,low,135,road_010
INC_00365,2024-03-08 22:35:00,traffic_accident,2805.59,1450.96,12.9621492,77.5977504,high,150,road_025
INC_00366,2024-03-08 19:42:00,traffic_accident,129.48,2160.69,12.9685432,77.5701617,low,183,road_018
INC_00367,2024-03-08 01:14:00,flooding,107.03,3443.54,12.9801004,77.5699302,low,127,road_040
INC_00368,2024-03-08 00:14:00,traffic_accident,484.52,953.66,12.957669,77.5738218,high,37,road_043
INC_00369,2024-03-08 20:19:00,construction,1278.99,4870.96,12.99296,77.5820123,medium,115,road_031
INC_00370,2024-03-09 01:39:00,construction,1184.97,3858.62,12.9838398,77.581043,high,82,road_030
INC_00371,2024-03-09 14:20:00,road_closure,1450.19,4828.08,12.9925737,77.5837772,low,17,road_008
INC_00372,2024-03-09 01:09:00,construction,4518.98,159.02,12.95051,77.6154143,high,192,road_011
INC_00373,2024-03-09 19:12:00,traffic_accident,4354.64,793.08,12.9562224,77.6137199,high,124,road_005
INC_00374,2024-03-09 15:34:00,traffic_accident,3269.16,563.08,12.9541503,77.6025295,medium,134,road_024
INC_00375,2024-03-10 10:43:00,road_closure,264.18,1266.83,12.9604904,77.5715503,critical,174,road_020
INC_00376,2024-03-10 05:17:00,construction,305.84,3101.29,12.977017,77.5719798,high,16,road_032
INC_00377,2024-03-10 03:07:00,emergency_response,989.84,4408.97,12.988798,77.5790313,medium,93,road_003
INC_00378,2024-03-10 06:56:00,flooding,1323.5,3786.85,12.9831933,77.5824711,high,129,road_019
INC_00379,2024-03-10 15:01:00,flooding,1277.4,1769.45,12.9650184,77.5819959,medium,152,road_022
INC_00380,2024-03-11 19:59:00,flooding,41.57,735.35,12.9557022,77.5692553,high,186,road_010
INC_00381,2024-03-11 00:03:00,road_closure,1404.9,1479.11,12.9624028,77.5833103,high,52,road_038
INC_00382,2024-03-11 18:14:00,road_closure,4175.2,4549.95,12.990068,77.6118701,critical,28,road_015
INC_00383,2024-03-11 16:54:00,traffic_accident,383.7,1873.83,12.9659589,77.5727825,high,94,road_011
INC_00384,2024-03-11 22:45:00,traffic_accident,3002.6,527.82,12.9538326,77.5997814,critical,188,road_042
INC_00385,2024-03-11 11:41:00,road_closure,3006.13,4699.91,12.991419,77.5998178,low,224,road_024
INC_00386,2024-03-12 13:56:00,traffic_accident,229.74,2514.73,12.9717327,77.5711952,high,99,road_029
INC_00387,2024-03-12 01:11:00,road_closure,1423.63,1597.37,12.9634682,77.5835034,low,41,road_006
INC_00388,2024-03-12 23:31:00,traffic_accident,3236.88,155.49,12.9504783,77.6021967,critical,114,road_039
INC_00389,2024-03-12 04:15:00,emergency_response,3130.13,1081.94,12.9588247,77.6010961,medium,69,road_050
INC_00390,2024-03-12 07:16:00,traffic_accident,1956.01,2862.14,12.9748625,77.5889918,medium,141,road_018
INC_00391,2024-03-13 17:28:00,flooding,3001.25,1234.38,12.960198,77.5997676,high,121,road_008
INC_00392,2024-03-13 07:44:00,traffic_accident,1318.07,250.72,12.9513362,77.5824152,medium,201,road_005
INC_00393,2024-03-13 17:24:00,construction,3627.6,491.37,12.9535042,77.6062247,critical,122,road_046
INC_00394,2024-03-13 18:25:00,traffic_accident,4737.99,989.7,12.9579937,77.617672,high,17,road_027
INC_00395,2024-03-13 10:40:00,emergency_response,4703.78,3027.57,12.9763529,77.6173193,high,34,road_004
INC_00396,2024-03-14 12:24:00,construction,3648.85,3688.42,12.9823065,77.6064438,high,18,road_027
INC_00397,2024-03-14 03:55:00,emergency_response,3398.66,1633.32,12.9637921,77.6038645,medium,96,road_039
INC_00398,2024-03-14 10:16:00,road_closure,1481.77,3361.05,12.9793572,77.5841028,high,177,road_050
INC_00399,2024-03-14 12:32:00,construction,3763.24,4455.19,12.9892143,77.607623,high,239,road_015
INC_00400,2024-03-14 05:58:00,emergency_response,3915.5,2230.56,12.9691726,77.6091928,medium,122,road_045
INC_00401,2024-03-15 06:09:00,road_closure,3240.05,4492.71,12.9895524,77.6022294,medium,65,road_033
INC_00402,2024-03-15 19:39:00,emergency_response,335.9,3218.21,12.9780703,77.5722896,low,209,road_010
INC_00403,2024-03-15 08:13:00,emergency_response,554.09,3718.93,12.9825813,77.5745391,critical,82,road_010
INC_00404,2024-03-15 04:19:00,traffic_accident,4020.56,90.07,12.9498889,77.6102759,critical,49,road_002
INC_00405,2024-03-15 02:30:00,construction,4606.95,1316.5,12.9609379,77.6163212,critical,75,road_048
INC_00406,2024-03-15 18:51:00,traffic_accident,1223.63,2510.77,12.971697,77.5814415,low,64,road_017
INC_00407,2024-03-16 06:15:00,road_closure,194.05,2808.78,12.9743818,77.5708273,high,149,road_030
INC_00408,2024-03-16 17:08:00,construction,1553.95,1319.65,12.9609662,77.5848469,high,70,road_027
INC_00409,2024-03-16 00:51:00,traffic_accident,2611.02,3526.55,12.9808482,77.5957445,medium,186,road_005
INC_00410,2024-03-16 00:30:00,emergency_response,4669.15,498.42,12.9535677,77.6169623,critical,148,road_028
INC_00411,2024-03-16 12:40:00,traffic_accident,4243.86,1860.32,12.9658371,77.6125779,medium,179,road_004
INC_00412,2024-03-17 19:03:00,road_closure,4998.46,2790.55,12.9742176,77.6203573,medium,204,road_027
INC_00413,2024-03-17 09:08:00,construction,4354.16,4674.0,12.9911856,77.613715,low,133,road_017
INC_00414,2024-03-17 15:46:00,construction,92.88,4349.85,12.9882653,77.5697843,critical,230,road_035
INC_00415,2024-03-17 21:33:00,emergency_response,3717.96,1163.81,12.9595622,77.6071563,medium,197,road_029
INC_00416,2024-03-17 08:44:00,construction,1660.48,997.81,12.9580667,77.5859451,low,140,road_034
INC_00417,2024-03-17 14:53:00,emergency_response,3449.58,248.06,12.9513122,77.6043895,critical,134,road_007
INC_00418,2024-03-18 08:34:00,road_closure,1108.95,3932.84,12.9845085,77.5802592,low,136,road_004
INC_00419,2024-03-18 14:47:00,emergency_response,2068.28,2109.14,12.9680787,77.5901493,medium,235,road_049
INC_00420,2024-03-18 05:47:00,construction,4909.49,874.96,12.95696,77.6194402,critical,109,road_017
INC_00421,2024-03-18 13:38:00,flooding,3405.69,2278.83,12.9696075,77.603937,medium,65,road_036
INC_00422,2024-03-18 20:47:00,traffic_accident,120.91,4553.1,12.9900964,77.5700733,critical,225,road_041
INC_00423,2024-03-19 09:00:00,emergency_response,1969.52,2906.0,12.9752577,77.5891311,critical,164,road_029
INC_00424,2024-03-19 08:04:00,road_closure,3082.95,1683.28,12.9642421,77.6006098,low,17,road_016
INC_00425,2024-03-19 13:35:00,road_closure,1738.99,745.76,12.955796,77.5867545,critical,180,road_003
INC_00426,2024-03-19 12:42:00,road_closure,2490.1,1117.32,12.9591435,77.5944979,medium,102,road_003
INC_00427,2024-03-19 11:50:00,flooding,3151.36,495.37,12.9535402,77.6013151,low,44,road_028
INC_00428,2024-03-19 00:14:00,flooding,2744.35,1867.28,12.9658999,77.597119,high,208,road_010
INC_00429,2024-03-20 01:53:00,emergency_response,3021.94,3156.24,12.977512,77.5999808,critical,51,road_031
INC_00430,2024-03-20 11:15:00,traffic_accident,3331.9,3588.64,12.9814075,77.6031763,high,92,road_008
INC_00431,2024-03-20 14:16:00,emergency_response,758.98,4789.17,12.9922231,77.5766514,low,224,road_018
INC_00432,2024-03-20 09:04:00,traffic_accident,190.87,3245.38,12.9783152,77.5707945,critical,87,road_015
INC_00433,2024-03-20 00:26:00,road_closure,1270.34,3653.75,12.9819942,77.5819231,critical,110,road_012
INC_00434,2024-03-20 21:45:00,flooding,2575.87,1675.69,12.9641738,77.5953822,medium,143,road_029
INC_00435,2024-03-21 14:30:00,road_closure,4342.77,4171.73,12.9866606,77.6135977,critical,105,road_031
INC_00436,2024-03-21 06:48:00,emergency_response,1778.73,1852.36,12.9657654,77.5871642,critical,37,road_014
INC_00437,2024-03-21 14:03:00,construction,3922.61,29.11,12.9493397,77.6092661,critical,162,road_045
INC_00438,2024-03-21 11:02:00,traffic_accident,3315.49,2194.72,12.9688497,77.6030072,low,40,road_046
INC_00439,2024-03-21 17:29:00,emergency_response,4468.63,1683.44,12.9642436,77.6148952,low,228,road_048
INC_00440,2024-03-21 04:12:00,road_closure,2958.1,4397.99,12.988699,77.5993227,medium,165,road_013
INC_00441,2024-03-22 01:00:00,construction,1838.46,3758.81,12.9829406,77.58778,low,204,road_048
INC_00442,2024-03-22 07:33:00,construction,4909.74,2215.72,12.9690389,77.6194427,critical,98,road_004
INC_00443,2024-03-22 21:03:00,emergency_response,4759.78,1269.32,12.9605128,77.6178967,critical,220,road_018
INC_00444,2024-03-22 18:54:00,flooding,1929.8,1192.66,12.9598222,77.5887216,critical,184,road_034
INC_00445,2024-03-22 22:50:00,construction,1656.4,3562.41,12.9811713,77.5859031,medium,231,road_001
INC_00446,2024-03-23 01:51:00,emergency_response,508.35,3059.26,12.9766383,77.5740675,critical,50,road_004
INC_00447,2024-03-23 01:54:00,emergency_response,3371.04,2392.85,12.9706347,77.6035798,medium,200,road_022
INC_00448,2024-03-23 07:05:00,flooding,951.55,2900.73,12.9752101,77.5786366,critical,172,road_048
INC_00449,2024-03-23 05:51:00,traffic_accident,1319.89,1118.33,12.9591525,77.5824339,medium,18,road_005
