x_m,y_m,elevation_m
505.05,4595.96,922.482
505.05,4646.46,924.471
505.05,4696.97,923.526
505.05,4747.47,925.239
505.05,4797.98,923.908
505.05,4848.48,924.464
505.05,4898.99,920.49
505.05,4949.49,926.44
505.05,5000.0,925.362
555.56,0.0,927.544
555.56,50.51,919.726
555.56,101.01,929.606
555.56,151.52,925.001
555.56,202.02,927.289
555.56,252.53,922.727
555.56,303.03,925.711
555.56,353.54,922.0
555.56,404.04,922.428
555.56,454.55,927.02
555.56,505.05,922.276
555.56,555.56,922.509
555.56,606.06,923.186
555.56,656.57,921.765
555.56,707.07,920.362
555.56,757.58,920.04
555.56,808.08,923.332
555.56,858.59,917.592
555.56,909.09,917.264
555.56,959.6,918.092
555.56,1010.1,917.309
555.56,1060.61,916.561
555.56,1111.11,914.539
555.56,1161.62,910.04
555.56,1212.12,914.649
555.56,1262.63,908.143
555.56,1313.13,910.095
555.56,1363.64,907.039
555.56,1414.14,907.486
555.56,1464.65,907.349
555.56,1515.15,906.428
555.56,1565.66,905.741
555.56,1616.16,907.259
555.56,1666.67,904.1
555.56,1717.17,901.894
555.56,1767.68,903.533
555.56,1818.18,903.242
555.56,1868.69,897.704
555.56,1919.19,900.692
555.56,1969.7,900.282
555.56,2020.2,897.713
555.56,2070.71,900.537
555.56,2121.21,897.014
555.56,2171.72,897.146
555.56,2222.22,896.184
555.56,2272.73,896.252
555.56,2323.23,893.777
555.56,2373.74,892.896
555.56,2424.24,898.83
555.56,2474.75,893.872
555.56,2525.25,893.567
555.56,2575.76,891.287
555.56,2626.26,894.42
555.56,2676.77,893.214
555.56,2727.27,899.366
555.56,2777.78,898.38
555.56,2828.28,895.32
555.56,2878.79,901.592
555.56,2929.29,899.495
555.56,2979.8,897.378
555.56,3030.3,893.575
555.56,3080.81,903.749
555.56,3131.31,897.027
555.56,3181.82,897.197
555.56,3232.32,903.255
555.56,3282.83,906.849
555.56,3333.33,905.531
555.56,3383.84,904.715
555.56,3434.34,905.629
555.56,3484.85,907.023
555.56,3535.35,907.731
555.56,3585.86,907.69
555.56,3636.36,908.264
555.56,3686.87,908.869
555.56,3737.37,908.43
555.56,3787.88,910.324
555.56,3838.38,908.445
555.56,3888.89,912.574
555.56,3939.39,911.725
555.56,3989.9,912.414
555.56,4040.4,915.884
555.56,4090.91,919.191
555.56,4141.41,919.103
555.56,4191.92,914.958
555.56,4242.42,916.922
555.56,4292.93,921.553
555.56,4343.43,918.439
555.56,4393.94,920.649
555.56,4444.44,922.85
555.56,4494.95,920.42
555.56,4545.45,923.128
555.56,4595.96,920.759
555.56,4646.46,922.684
555.56,4696.97,924.933
555.56,4747.47,921.459
555.56,4797.98,925.821
555.56,4848.48,925.139
555.56,4898.99,926.463
555.56,4949.49,925.927
555.56,5000.0,928.268
606.06,0.0,926.643
606.06,50.51,925.504
606.06,101.01,926.518
606.06,151.52,927.211
606.06,202.02,926.015
606.06,252.53,925.733
606.06,303.03,923.925
606.06,353.54,923.626
606.06,404.04,921.715
606.06,454.55,927.535
606.06,505.05,921.014
606.06,555.56,921.533
606.06,606.06,920.853
606.06,656.57,923.408
606.06,707.07,920.316
606.06,757.58,922.65
606.06,808.08,918.022
606.06,858.59,919.11
606.06,909.09,916.035
606.06,959.6,921.125
606.06,1010.1,913.567
606.06,1060.61,915.651
606.06,1111.11,915.374
606.06,1161.62,913.998
606.06,1212.12,911.856
606.06,1262.63,911.021
606.06,1313.13,910.422
606.06,1363.64,909.098
606.06,1414.14,910.386
606.06,1464.65,911.957
606.06,1515.15,905.514
606.06,1565.66,903.002
606.06,1616.16,904.7
606.06,1666.67,909.196
606.06,1717.17,901.619
606.06,1767.68,905.727
606.06,1818.18,905.063
606.06,1868.69,899.897
606.06,1919.19,901.48
606.06,1969.7,902.981
606.06,2020.2,898.394
606.06,2070.71,898.223
606.06,2121.21,896.995
606.06,2171.72,895.71
606.06,2222.22,896.076
606.06,2272.73,894.618
606.06,2323.23,896.882
606.06,2373.74,895.08
606.06,2424.24,896.953
606.06,2474.75,893.298
606.06,2525.25,897.056
606.06,2575.76,898.105
606.06,2626.26,892.555
606.06,2676.77,897.453
606.06,2727.27,899.381
606.06,2777.78,894.786
606.06,2828.28,900.886
606.06,2878.79,898.769
606.06,2929.29,896.966
606.06,2979.8,898.76
606.06,3030.3,900.534
606.06,3080.81,900.164
606.06,3131.31,901.728
606.06,3181.82,899.491
606.06,3232.32,902.393
606.06,3282.83,899.986
606.06,3333.33,903.385
606.06,3383.84,902.624
606.06,3434.34,903.813
606.06,3484.85,908.632
606.06,3535.35,909.24
606.06,3585.86,909.19
606.06,3636.36,906.716
606.06,3686.87,909.206
606.06,3737.37,913.209
606.06,3787.88,912.013
606.06,3838.38,917.314
606.06,3888.89,914.402
606.06,3939.39,914.931
606.06,3989.9,914.847
606.06,4040.4,916.635
606.06,4090.91,916.946
606.06,4141.41,919.527
606.06,4191.92,920.857
606.06,4242.42,918.174
606.06,4292.93,917.853
606.06,4343.43,917.576
606.06,4393.94,922.958
606.06,4444.44,920.387
606.06,4494.95,918.895
606.06,4545.45,924.538
606.06,4595.96,929.258
606.06,4646.46,924.719
606.06,4696.97,926.815
606.06,4747.47,925.653
606.06,4797.98,925.587
606.06,4848.48,927.861
606.06,4898.99,925.622
606.06,4949.49,926.858
606.06,5000.0,927.028
656.57,0.0,925.872
656.57,50.51,929.162
656.57,101.01,926.739
656.57,151.52,925.428
656.57,202.02,927.805
656.57,252.53,924.67
656.57,303.03,926.201
656.57,353.54,925.749
656.57,404.04,927.507
656.57,454.55,925.801
656.57,505.05,924.267
656.57,555.56,925.37
656.57,606.06,925.886
656.57,656.57,923.549
656.57,707.07,921.742
656.57,757.58,918.347
656.57,808.08,918.054
656.57,858.59,918.757
656.57,909.09,917.302
656.57,959.6,917.276
656.57,1010.1,916.871
656.57,1060.61,916.906
656.57,1111.11,914.781
656.57,1161.62,914.958
656.57,1212.12,913.171
656.57,1262.63,908.145
656.57,1313.13,909.271
656.57,1363.64,909.92
656.57,1414.14,906.854
656.57,1464.65,909.551
656.57,1515.15,910.506
656.57,1565.66,908.994
656.57,1616.16,905.265
656.57,1666.67,907.834
656.57,1717.17,904.339
656.57,1767.68,902.59
656.57,1818.18,901.296
656.57,1868.69,901.214
656.57,1919.19,900.381
656.57,1969.7,900.88
656.57,2020.2,900.289
656.57,2070.71,899.451
656.57,2121.21,899.847
656.57,2171.72,900.936
656.57,2222.22,900.089
656.57,2272.73,894.911
656.57,2323.23,892.521
656.57,2373.74,899.304
656.57,2424.24,894.567
656.57,2474.75,896.776
656.57,2525.25,894.869
656.57,2575.76,893.65
656.57,2626.26,898.44
656.57,2676.77,899.038
656.57,2727.27,896.588
656.57,2777.78,892.838
656.57,2828.28,897.263
656.57,2878.79,899.53
656.57,2929.29,896.233
656.57,2979.8,900.054
656.57,3030.3,900.202
656.57,3080.81,901.985
656.57,3131.31,901.705
656.57,3181.82,900.202
656.57,3232.32,905.263
656.57,3282.83,903.312
656.57,3333.33,904.368
656.57,3383.84,903.38
656.57,3434.34,905.212
656.57,3484.85,905.206
656.57,3535.35,907.527
656.57,3585.86,912.211
656.57,3636.36,906.972
656.57,3686.87,907.427
656.57,3737.37,914.54
656.57,3787.88,912.126
656.57,3838.38,912.152
656.57,3888.89,916.51
656.57,3939.39,914.151
656.57,3989.9,919.933
656.57,4040.4,918.54
656.57,4090.91,917.091
656.57,4141.41,923.241
656.57,4191.92,918.547
656.57,4242.42,922.046
656.57,4292.93,921.929
656.57,4343.43,924.667
656.57,4393.94,925.881
656.57,4444.44,923.473
656.57,4494.95,922.51
656.57,4545.45,925.496
656.57,4595.96,923.732
656.57,4646.46,929.573
656.57,4696.97,926.226
656.57,4747.47,925.574
656.57,4797.98,926.969
656.57,4848.48,924.144
656.57,4898.99,925.075
656.57,4949.49,929.539
656.57,5000.0,925.886
707.07,0.0,925.898
707.07,50.51,929.036
707.07,101.01,930.244
707.07,151.52,929.162
707.07,202.02,929.509
707.07,252.53,925.737
707.07,303.03,924.085
707.07,353.54,929.554
707.07,404.04,925.474
707.07,454.55,925.134
707.07,505.05,927.757
707.07,555.56,925.631
707.07,606.06,924.802
707.07,656.57,927.548
707.07,707.07,921.218
707.07,757.58,923.61
707.07,808.08,921.083
707.07,858.59,920.689
707.07,909.09,922.363
707.07,959.6,919.45
707.07,1010.1,918.619
707.07,1060.61,918.776
707.07,1111.11,914.976
707.07,1161.62,913.091
707.07,1212.12,911.737
707.07,1262.63,908.947
707.07,1313.13,916.046
707.07,1363.64,908.786
707.07,1414.14,909.616
707.07,1464.65,908.582
707.07,1515.15,908.844
707.07,1565.66,908.973
707.07,1616.16,908.197
707.07,1666.67,904.47
707.07,1717.17,904.492
707.07,1767.68,904.614
707.07,1818.18,902.809
707.07,1868.69,905.818
707.07,1919.19,902.923
707.07,1969.7,902.793
707.07,2020.2,902.078
707.07,2070.71,902.576
707.07,2121.21,900.12
707.07,2171.72,896.745
707.07,2222.22,899.773
707.07,2272.73,897.362
707.07,2323.23,897.356
707.07,2373.74,899.393
707.07,2424.24,900.562
707.07,2474.75,898.052
707.07,2525.25,898.612
707.07,2575.76,901.442
707.07,2626.26,898.623
707.07,2676.77,903.508
707.07,2727.27,899.657
707.07,2777.78,895.283
707.07,2828.28,900.647
707.07,2878.79,900.293
707.07,2929.29,902.555
707.07,2979.8,901.818
707.07,3030.3,900.74
707.07,3080.81,899.162
707.07,3131.31,901.832
707.07,3181.82,901.231
707.07,3232.32,902.493
707.07,3282.83,905.59
707.07,3333.33,908.546
707.07,3383.84,906.82
707.07,3434.34,904.491
707.07,3484.85,908.649
707.07,3535.35,911.05
707.07,3585.86,908.352
707.07,3636.36,910.232
707.07,3686.87,911.467
707.07,3737.37,910.812
707.07,3787.88,914.626
707.07,3838.38,914.033
707.07,3888.89,916.054
707.07,3939.39,914.371
707.07,3989.9,916.19
707.07,4040.4,919.413
707.07,4090.91,918.105
707.07,4141.41,923.164
707.07,4191.92,919.744
707.07,4242.42,921.795
707.07,4292.93,923.98
707.07,4343.43,920.011
707.07,4393.94,920.02
707.07,4444.44,921.142
707.07,4494.95,927.326
707.07,4545.45,924.257
707.07,4595.96,930.988
707.07,4646.46,925.202
707.07,4696.97,927.106
707.07,4747.47,930.173
707.07,4797.98,931.396
707.07,4848.48,931.745
707.07,4898.99,930.219
707.07,4949.49,929.971
707.07,5000.0,929.169
757.58,0.0,930.3
757.58,50.51,927.611
757.58,101.01,926.987
757.58,151.52,928.468
757.58,202.02,927.927
757.58,252.53,927.096
757.58,303.03,929.073
757.58,353.54,929.213
757.58,404.04,927.047
757.58,454.55,929.342
757.58,505.05,923.569
757.58,555.56,924.882
757.58,606.06,923.207
757.58,656.57,920.236
757.58,707.07,923.091
757.58,757.58,922.262
757.58,808.08,924.747
757.58,858.59,922.164
757.58,909.09,918.008
757.58,959.6,922.894
757.58,1010.1,920.735
757.58,1060.61,918.546
757.58,1111.11,916.004
757.58,1161.62,913.602
757.58,1212.12,913.833
757.58,1262.63,915.808
757.58,1313.13,916.454
757.58,1363.64,914.829
757.58,1414.14,909.831
757.58,1464.65,907.648
757.58,1515.15,909.262
757.58,1565.66,904.555
757.58,1616.16,907.873
757.58,1666.67,906.092
757.58,1717.17,904.645
757.58,1767.68,901.61
757.58,1818.18,905.085
757.58,1868.69,902.289
757.58,1919.19,900.353
757.58,1969.7,896.33
757.58,2020.2,901.448
757.58,2070.71,904.525
757.58,2121.21,903.831
757.58,2171.72,899.176
757.58,2222.22,898.521
757.58,2272.73,900.354
757.58,2323.23,897.168
757.58,2373.74,899.574
757.58,2424.24,900.368
757.58,2474.75,901.215
757.58,2525.25,898.545
757.58,2575.76,898.382
757.58,2626.26,897.137
757.58,2676.77,897.402
757.58,2727.27,898.824
757.58,2777.78,900.29
757.58,2828.28,901.718
757.58,2878.79,898.675
757.58,2929.29,903.712
757.58,2979.8,900.68
757.58,3030.3,901.726
757.58,3080.81,900.868
757.58,3131.31,898.153
757.58,3181.82,905.451
757.58,3232.32,905.879
757.58,3282.83,904.602
757.58,3333.33,906.092
757.58,3383.84,907.814
757.58,3434.34,904.509
757.58,3484.85,907.453
757.58,3535.35,910.997
757.58,3585.86,907.814
757.58,3636.36,911.838
757.58,3686.87,909.476
757.58,3737.37,914.066
757.58,3787.88,914.009
757.58,3838.38,911.795
757.58,3888.89,918.295
757.58,3939.39,915.428
757.58,3989.9,916.196
757.58,4040.4,919.12
757.58,4090.91,921.899
757.58,4141.41,918.43
757.58,4191.92,921.417
757.58,4242.42,922.954
757.58,4292.93,924.252
757.58,4343.43,923.952
757.58,4393.94,923.559
757.58,4444.44,923.289
757.58,4494.95,925.724
757.58,4545.45,923.967
757.58,4595.96,920.78
757.58,4646.46,927.955
757.58,4696.97,929.296
757.58,4747.47,923.114
757.58,4797.98,926.116
757.58,4848.48,929.612
757.58,4898.99,932.668
757.58,4949.49,928.715
757.58,5000.0,927.279
808.08,0.0,929.093
808.08,50.51,932.179
808.08,101.01,928.048
808.08,151.52,927.593
808.08,202.02,928.018
808.08,252.53,926.811
808.08,303.03,928.641
808.08,353.54,931.268
808.08,404.04,928.233
808.08,454.55,926.598
808.08,505.05,925.984
808.08,555.56,922.859
808.08,606.06,927.123
808.08,656.57,924.529
808.08,707.07,923.611
808.08,757.58,929.608
808.08,808.08,923.033
808.08,858.59,920.115
808.08,909.09,919.92
808.08,959.6,922.199
808.08,1010.1,919.236
808.08,1060.61,915.222
808.08,1111.11,919.011
808.08,1161.62,914.9
808.08,1212.12,919.04
808.08,1262.63,916.507
808.08,1313.13,912.506
808.08,1363.64,915.021
808.08,1414.14,911.661
808.08,1464.65,912.308
808.08,1515.15,910.665
808.08,1565.66,907.115
808.08,1616.16,906.656
808.08,1666.67,909.163
808.08,1717.17,905.624
808.08,1767.68,904.708
808.08,1818.18,902.864
808.08,1868.69,904.918
808.08,1919.19,907.534
808.08,1969.7,900.656
808.08,2020.2,902.268
808.08,2070.71,904.521
808.08,2121.21,901.066
808.08,2171.72,901.71
808.08,2222.22,898.316
808.08,2272.73,900.989
808.08,2323.23,899.506
808.08,2373.74,901.658
808.08,2424.24,901.927
808.08,2474.75,904.656
808.08,2525.25,900.62
808.08,2575.76,900.157
808.08,2626.26,899.997
808.08,2676.77,899.065
808.08,2727.27,900.67
808.08,2777.78,899.681
808.08,2828.28,900.944
808.08,2878.79,903.633
808.08,2929.29,899.429
808.08,2979.8,904.218
808.08,3030.3,905.119
808.08,3080.81,902.842
808.08,3131.31,899.474
808.08,3181.82,903.184
808.08,3232.32,907.715
808.08,3282.83,905.835
808.08,3333.33,904.675
808.08,3383.84,906.489
808.08,3434.34,910.031
808.08,3484.85,910.32
808.08,3535.35,909.646
808.08,3585.86,910.305
808.08,3636.36,911.183
808.08,3686.87,911.06
808.08,3737.37,917.08
808.08,3787.88,914.151
808.08,3838.38,918.176
808.08,3888.89,919.725
808.08,3939.39,919.61
808.08,3989.9,917.669
808.08,4040.4,920.242
808.08,4090.91,920.269
808.08,4141.41,919.37
808.08,4191.92,922.659
808.08,4242.42,920.455
808.08,4292.93,925.957
808.08,4343.43,923.386
808.08,4393.94,925.411
808.08,4444.44,926.227
808.08,4494.95,925.75
808.08,4545.45,928.001
808.08,4595.96,926.389
808.08,4646.46,929.541
808.08,4696.97,925.512
808.08,4747.47,928.809
808.08,4797.98,932.729
808.08,4848.48,927.089
808.08,4898.99,927.913
808.08,4949.49,930.418
808.08,5000.0,929.81
858.59,0.0,930.84
858.59,50.51,931.087
858.59,101.01,931.288
858.59,151.52,932.09
858.59,202.02,930.482
858.59,252.53,928.915
858.59,303.03,930.42
858.59,353.54,932.497
858.59,404.04,928.0
858.59,454.55,925.833
858.59,505.05,929.461
858.59,555.56,926.424
858.59,606.06,921.691
858.59,656.57,927.059
858.59,707.07,923.581
858.59,757.58,923.719
858.59,808.08,923.779
858.59,858.59,922.679
858.59,909.09,922.871
858.59,959.6,919.71
858.59,1010.1,920.714
858.59,1060.61,918.258
858.59,1111.11,919.33
858.59,1161.62,918.147
858.59,1212.12,914.102
858.59,1262.63,917.198
858.59,1313.13,913.008
858.59,1363.64,914.754
858.59,1414.14,912.939
858.59,1464.65,914.958
858.59,1515.15,909.928
858.59,1565.66,908.789
858.59,1616.16,908.583
858.59,1666.67,907.176
858.59,1717.17,908.572
858.59,1767.68,902.962
858.59,1818.18,903.346
858.59,1868.69,902.614
858.59,1919.19,905.988
858.59,1969.7,906.891
858.59,2020.2,902.689
858.59,2070.71,902.038
858.59,2121.21,902.044
858.59,2171.72,903.809
858.59,2222.22,899.265
858.59,2272.73,901.288
858.59,2323.23,902.51
858.59,2373.74,901.368
858.59,2424.24,900.61
858.59,2474.75,902.158
858.59,2525.25,894.734
858.59,2575.76,901.54
858.59,2626.26,898.98
858.59,2676.77,896.789
858.59,2727.27,901.694
858.59,2777.78,903.698
858.59,2828.28,901.011
858.59,2878.79,903.583
858.59,2929.29,905.346
858.59,2979.8,905.247
858.59,3030.3,906.443
858.59,3080.81,905.242
858.59,3131.31,904.547
858.59,3181.82,901.874
858.59,3232.32,905.308
858.59,3282.83,904.873
858.59,3333.33,911.695
858.59,3383.84,907.825
858.59,3434.34,909.276
858.59,3484.85,911.009
858.59,3535.35,910.89
858.59,3585.86,915.108
858.59,3636.36,911.401
858.59,3686.87,913.973
858.59,3737.37,913.044
858.59,3787.88,912.835
858.59,3838.38,915.197
858.59,3888.89,917.287
858.59,3939.39,917.434
858.59,3989.9,917.827
858.59,4040.4,917.301
858.59,4090.91,920.831
858.59,4141.41,918.847
858.59,4191.92,924.209
858.59,4242.42,923.657
858.59,4292.93,921.346
858.59,4343.43,924.376
858.59,4393.94,924.184
858.59,4444.44,926.978
858.59,4494.95,929.628
858.59,4545.45,923.756
858.59,4595.96,928.248
858.59,4646.46,928.157
858.59,4696.97,930.226
858.59,4747.47,929.661
858.59,4797.98,928.026
858.59,4848.48,929.13
858.59,4898.99,928.356
858.59,4949.49,932.221
858.59,5000.0,930.173
909.09,0.0,934.581
909.09,50.51,930.628
909.09,101.01,929.243
909.09,151.52,927.483
909.09,202.02,926.697
909.09,252.53,926.87
909.09,303.03,930.25
909.09,353.54,930.355
909.09,404.04,925.744
909.09,454.55,930.212
909.09,505.05,926.922
909.09,555.56,927.599
909.09,606.06,929.901
909.09,656.57,927.798
909.09,707.07,924.755
909.09,757.58,922.759
909.09,808.08,919.452
909.09,858.59,921.5
909.09,909.09,921.67
909.09,959.6,919.247
909.09,1010.1,920.066
909.09,1060.61,919.572
909.09,1111.11,918.043
909.09,1161.62,916.256
909.09,1212.12,916.95
909.09,1262.63,916.55
909.09,1313.13,912.54
909.09,1363.64,916.601
909.09,1414.14,912.648
909.09,1464.65,911.96
909.09,1515.15,912.432
909.09,1565.66,910.594
909.09,1616.16,911.169
909.09,1666.67,908.997
909.09,1717.17,906.388
909.09,1767.68,907.558
909.09,1818.18,903.806
909.09,1868.69,905.607
909.09,1919.19,904.662
909.09,1969.7,903.694
909.09,2020.2,903.282
909.09,2070.71,899.253
909.09,2121.21,901.447
909.09,2171.72,902.311
909.09,2222.22,902.08
909.09,2272.73,899.397
909.09,2323.23,903.732
909.09,2373.74,899.274
909.09,2424.24,902.811
909.09,2474.75,901.651
909.09,2525.25,899.488
909.09,2575.76,904.375
909.09,2626.26,898.541
909.09,2676.77,902.929
909.09,2727.27,903.314
909.09,2777.78,900.25
909.09,2828.28,904.712
909.09,2878.79,901.817
909.09,2929.29,903.339
909.09,2979.8,903.779
909.09,3030.3,903.535
909.09,3080.81,906.019
909.09,3131.31,906.624
909.09,3181.82,902.222
909.09,3232.32,909.049
909.09,3282.83,903.875
909.09,3333.33,910.058
909.09,3383.84,911.071
909.09,3434.34,907.488
909.09,3484.85,909.725
909.09,3535.35,909.232
909.09,3585.86,911.928
909.09,3636.36,912.67
909.09,3686.87,915.784
909.09,3737.37,917.79
909.09,3787.88,918.907
909.09,3838.38,915.937
909.09,3888.89,917.583
909.09,3939.39,915.566
909.09,3989.9,918.24
909.09,4040.4,922.684
909.09,4090.91,924.869
909.09,4141.41,920.028
909.09,4191.92,922.145
909.09,4242.42,924.08
909.09,4292.93,925.462
909.09,4343.43,924.016
909.09,4393.94,927.177
909.09,4444.44,926.033
909.09,4494.95,927.558
909.09,4545.45,929.24
909.09,4595.96,928.671
909.09,4646.46,928.245
909.09,4696.97,929.305
909.09,4747.47,929.699
909.09,4797.98,929.431
909.09,4848.48,929.891
909.09,4898.99,933.786
909.09,4949.49,931.831
909.09,5000.0,930.18
959.6,0.0,932.773
959.6,50.51,930.682
959.6,101.01,933.606
959.6,151.52,931.85
959.6,202.02,930.689
959.6,252.53,931.534
959.6,303.03,927.174
959.6,353.54,927.685
959.6,404.04,927.119
959.6,454.55,929.308
959.6,505.05,931.953
959.6,555.56,932.368
959.6,606.06,928.553
959.6,656.57,927.606
959.6,707.07,922.29
959.6,757.58,924.056
959.6,808.08,922.78
959.6,858.59,922.297
959.6,909.09,922.356
959.6,959.6,920.877
959.6,1010.1,916.97
959.6,1060.61,921.514
959.6,1111.11,916.947
959.6,1161.62,918.635
959.6,1212.12,921.362
959.6,1262.63,914.428
959.6,1313.13,910.26
959.6,1363.64,913.807
959.6,1414.14,915.647
959.6,1464.65,916.44
959.6,1515.15,909.157
959.6,1565.66,911.721
959.6,1616.16,908.932
959.6,1666.67,908.811
959.6,1717.17,913.502
959.6,1767.68,904.43
959.6,1818.18,907.201
959.6,1868.69,906.926
959.6,1919.19,907.5
959.6,1969.7,904.907
959.6,2020.2,904.755
959.6,2070.71,902.833
959.6,2121.21,903.683
959.6,2171.72,902.039
959.6,2222.22,903.604
959.6,2272.73,901.313
959.6,2323.23,902.555
959.6,2373.74,901.548
959.6,2424.24,903.724
959.6,2474.75,901.294
959.6,2525.25,897.835
959.6,2575.76,903.949
959.6,2626.26,899.717
959.6,2676.77,900.384
959.6,2727.27,900.721
959.6,2777.78,904.94
959.6,2828.28,898.256
959.6,2878.79,909.193
959.6,2929.29,905.474
959.6,2979.8,904.305
959.6,3030.3,904.295
959.6,3080.81,905.569
959.6,3131.31,906.679
959.6,3181.82,907.61
959.6,3232.32,908.152
959.6,3282.83,907.979
959.6,3333.33,908.199
959.6,3383.84,909.116
959.6,3434.34,909.88
959.6,3484.85,913.414
959.6,3535.35,913.231
959.6,3585.86,907.078
959.6,3636.36,915.199
959.6,3686.87,915.214
959.6,3737.37,915.732
959.6,3787.88,915.939
959.6,3838.38,919.91
959.6,3888.89,920.497
959.6,3939.39,917.988
959.6,3989.9,921.266
959.6,4040.4,919.412
959.6,4090.91,919.478
959.6,4141.41,921.844
959.6,4191.92,925.655
959.6,4242.42,926.639
959.6,4292.93,926.528
959.6,4343.43,927.685
959.6,4393.94,927.961
959.6,4444.44,926.298
959.6,4494.95,929.051
959.6,4545.45,930.348
959.6,4595.96,930.767
959.6,4646.46,932.096
959.6,4696.97,931.541
959.6,4747.47,931.179
959.6,4797.98,932.911
959.6,4848.48,930.956
959.6,4898.99,929.425
959.6,4949.49,930.984
959.6,5000.0,929.881
1010.1,0.0,930.587
1010.1,50.51,931.619
1010.1,101.01,930.233
1010.1,151.52,931.054
1010.1,202.02,927.675
1010.1,252.53,931.623
1010.1,303.03,930.877
1010.1,353.54,928.863
1010.1,404.04,931.383
1010.1,454.55,931.456
1010.1,505.05,925.831
1010.1,555.56,926.938
1010.1,606.06,926.297
1010.1,656.57,925.283
1010.1,707.07,928.109
1010.1,757.58,925.312
1010.1,808.08,924.385
