packet_num,timestamp,src_ip,dst_ip,dst_port,packet_size,inter_arrival_ms,flow_id
320,1700000004.563571,192.168.2.223,104.29.194.174,443,1196,6.4,NORMAL_0320
321,1700000004.566636,192.168.1.159,104.21.211.7,443,227,3.065,NORMAL_0321
322,1700000004.570011,192.168.2.7,104.22.130.12,443,410,3.375,NORMAL_0322
323,1700000004.577270,192.168.1.59,104.23.52.91,443,161,7.259,NORMAL_0323
324,1700000004.598342,192.168.9.194,104.21.154.104,443,1057,21.072,NORMAL_0324
325,1700000004.600418,192.168.3.131,104.18.142.90,443,533,2.076,NORMAL_0325
326,1700000004.619887,192.168.10.26,104.22.130.12,443,781,19.469,NORMAL_0326
327,1700000004.636338,192.168.10.26,104.29.176.187,443,1009,16.451,NORMAL_0327
328,1700000004.641391,192.168.5.207,104.20.18.214,443,1374,5.053,NORMAL_0328
329,1700000004.642997,192.168.4.2,104.21.211.7,443,793,1.606,NORMAL_0329
330,1700000004.664456,192.168.2.64,104.23.52.91,443,1146,21.459,NORMAL_0330
331,1700000004.670413,192.168.1.159,104.25.158.171,443,732,5.957,NORMAL_0331
332,1700000004.675336,192.168.2.99,104.27.75.111,443,286,4.923,NORMAL_0332
333,1700000004.677809,192.168.3.137,104.22.235.90,443,215,2.473,NORMAL_0333
334,1700000004.690897,192.168.8.138,104.16.59.225,443,531,13.088,NORMAL_0334
335,1700000004.692270,192.168.2.12,104.29.176.187,443,367,1.373,NORMAL_0335
336,1700000004.696029,192.168.9.221,104.29.127.69,443,996,3.759,NORMAL_0336
337,1700000004.698880,192.168.10.148,104.18.142.90,443,1248,2.851,NORMAL_0337
338,1700000004.702240,192.168.8.222,104.29.194.174,443,926,3.36,NORMAL_0338
339,1700000004.708667,192.168.10.18,104.29.176.187,443,671,6.427,NORMAL_0339
340,1700000004.763894,192.168.4.234,104.16.98.103,443,891,55.227,NORMAL_0340
341,1700000004.766315,192.168.1.159,104.19.197.231,443,170,2.421,NORMAL_0341
342,1700000004.793314,192.168.2.174,104.20.18.214,443,482,26.999,NORMAL_0342
343,1700000004.800138,192.168.3.139,104.27.107.175,443,297,6.824,NORMAL_0343
344,1700000004.853007,192.168.9.236,104.27.107.175,443,948,52.869,NORMAL_0344
345,1700000004.908578,192.168.4.42,104.20.135.30,443,236,55.571,NORMAL_0345
346,1700000004.912073,192.168.1.249,104.29.194.174,443,906,3.495,NORMAL_0346
347,1700000004.924732,192.168.1.167,104.16.57.20,443,823,12.659,NORMAL_0347
348,1700000004.934946,192.168.1.159,104.29.0.134,443,238,10.214,NORMAL_0348
349,1700000004.939108,192.168.6.55,104.23.52.91,443,861,4.162,NORMAL_0349
350,1700000004.941458,192.168.4.183,104.21.154.104,443,1353,2.35,NORMAL_0350
351,1700000004.951620,192.168.8.63,104.20.21.79,443,842,10.162,NORMAL_0351
352,1700000004.955762,192.168.3.131,104.25.158.171,443,510,4.142,NORMAL_0352
353,1700000004.976030,192.168.10.109,104.18.142.90,443,673,20.268,NORMAL_0353
354,1700000004.984410,192.168.4.248,104.21.55.98,443,1062,8.38,NORMAL_0354
355,1700000004.985117,192.168.2.219,104.25.80.113,443,494,0.707,NORMAL_0355
356,1700000004.986827,192.168.3.139,104.19.197.231,443,932,1.71,NORMAL_0356
357,1700000004.988679,192.168.1.167,104.25.80.113,443,951,1.852,NORMAL_0357
358,1700000004.995562,192.168.8.160,104.29.79.237,443,512,6.883,NORMAL_0358
359,1700000004.996350,192.168.2.22,104.24.250.65,443,983,0.788,NORMAL_0359
360,1700000004.998280,192.168.6.238,104.24.250.65,443,246,1.93,NORMAL_0360
361,1700000005.053632,192.168.9.170,104.30.218.144,443,1054,55.352,NORMAL_0361
362,1700000005.054801,192.168.9.23,104.16.170.198,443,517,1.169,NORMAL_0362
363,1700000005.059115,192.168.8.243,104.29.127.69,443,770,4.314,NORMAL_0363
364,1700000005.075692,192.168.2.223,104.17.47.163,443,1209,16.577,NORMAL_0364
365,1700000005.078686,192.168.4.49,104.29.127.69,443,747,2.994,NORMAL_0365
366,1700000005.081209,192.168.5.172,104.25.4.171,443,785,2.523,NORMAL_0366
367,1700000005.083602,192.168.1.249,104.22.130.12,443,795,2.393,NORMAL_0367
368,1700000005.086042,192.168.1.43,104.21.170.201,443,236,2.44,NORMAL_0368
369,1700000005.086298,192.168.1.159,104.19.79.70,443,118,0.256,NORMAL_0369
370,1700000005.113457,192.168.6.205,104.29.0.134,443,712,27.159,NORMAL_0370
371,1700000005.117415,192.168.9.138,104.26.142.222,443,688,3.958,NORMAL_0371
372,1700000005.119601,192.168.5.103,104.27.20.231,443,366,2.186,NORMAL_0372
373,1700000005.151929,192.168.4.246,104.16.59.225,443,470,32.328,NORMAL_0373
374,1700000005.166557,192.168.2.182,104.29.127.69,443,1344,14.628,NORMAL_0374
375,1700000005.168795,192.168.6.103,104.26.223.156,443,1075,2.238,NORMAL_0375
376,1700000005.173424,192.168.5.117,104.17.240.57,443,152,4.629,NORMAL_0376
377,1700000005.187008,192.168.4.43,104.20.134.42,443,1258,13.584,NORMAL_0377
378,1700000005.190702,192.168.5.63,104.25.53.241,443,893,3.694,NORMAL_0378
379,1700000005.196120,192.168.3.137,104.21.154.104,443,180,5.418,NORMAL_0379
380,1700000005.202233,192.168.10.110,104.24.19.28,443,890,6.113,NORMAL_0380
381,1700000005.203792,192.168.1.149,104.25.80.113,443,1205,1.559,NORMAL_0381
382,1700000005.218695,192.168.7.1,104.26.223.156,443,127,14.903,NORMAL_0382
383,1700000005.223003,192.168.2.25,104.21.55.98,443,775,4.308,NORMAL_0383
384,1700000005.224790,192.168.3.109,104.24.19.28,443,739,1.787,NORMAL_0384
385,1700000005.227969,192.168.4.198,104.21.170.201,443,1064,3.179,NORMAL_0385
386,1700000005.233082,192.168.5.254,104.28.169.241,443,468,5.113,NORMAL_0386
387,1700000005.241434,192.168.8.37,104.29.141.12,443,1223,8.352,NORMAL_0387
388,1700000005.243156,192.168.5.249,104.20.21.79,443,646,1.722,NORMAL_0388
389,1700000005.249462,192.168.8.160,104.22.186.111,443,423,6.306,NORMAL_0389
390,1700000005.249931,192.168.4.198,104.27.20.231,443,737,0.469,NORMAL_0390
391,1700000005.250501,192.168.10.103,104.29.167.104,443,973,0.57,NORMAL_0391
392,1700000005.252999,192.168.4.17,104.29.79.237,443,1344,2.498,NORMAL_0392
393,1700000005.260232,192.168.2.92,104.26.63.185,443,1204,7.233,NORMAL_0393
394,1700000005.261510,192.168.2.16,104.27.75.111,443,362,1.278,NORMAL_0394
395,1700000005.629321,192.168.1.221,104.25.53.241,443,179,367.811,NORMAL_0395
396,1700000005.633722,192.168.10.64,104.16.170.198,443,509,4.401,NORMAL_0396
397,1700000005.647353,192.168.10.225,104.22.130.12,443,1397,13.631,NORMAL_0397
398,1700000005.657686,192.168.8.207,104.20.18.214,443,661,10.333,NORMAL_0398
399,1700000005.662361,192.168.4.36,104.24.250.65,443,1038,4.675,NORMAL_0399
400,1700000005.672263,192.168.5.103,104.16.170.198,443,101,9.902,NORMAL_0400
401,1700000005.685622,192.168.2.238,104.16.98.103,443,378,13.359,NORMAL_0401
402,1700000005.685836,192.168.10.145,104.20.21.79,443,166,0.214,NORMAL_0402
403,1700000005.689669,192.168.3.18,104.16.98.103,443,1206,3.833,NORMAL_0403
404,1700000005.690930,192.168.9.194,104.20.134.42,443,521,1.261,NORMAL_0404
405,1700000005.691896,192.168.1.195,104.17.240.57,443,1282,0.966,NORMAL_0405
406,1700000005.697441,192.168.4.36,104.30.218.144,443,1167,5.545,NORMAL_0406
407,1700000005.731461,192.168.8.222,104.25.158.171,443,333,34.02,NORMAL_0407
408,1700000005.735901,192.168.7.187,104.17.47.163,443,468,4.44,NORMAL_0408
409,1700000005.736396,192.168.6.225,104.20.135.30,443,929,0.495,NORMAL_0409
410,1700000005.739366,192.168.7.153,104.23.83.250,443,1007,2.97,NORMAL_0410
411,1700000005.741724,192.168.1.43,104.16.170.198,443,173,2.358,NORMAL_0411
412,1700000005.743033,192.168.4.42,104.20.18.214,443,528,1.309,NORMAL_0412
413,1700000005.750627,192.168.5.102,104.17.47.163,443,335,7.594,NORMAL_0413
414,1700000005.758128,192.168.9.236,104.22.130.12,443,637,7.501,NORMAL_0414
415,1700000005.763465,192.168.2.232,104.26.63.185,443,374,5.337,NORMAL_0415
416,1700000005.769840,192.168.10.18,104.29.0.134,443,1326,6.375,NORMAL_0416
417,1700000005.772224,192.168.7.91,104.29.167.104,443,490,2.384,NORMAL_0417
418,1700000005.779055,192.168.5.254,104.27.20.231,443,1091,6.831,NORMAL_0418
419,1700000005.788137,192.168.2.16,104.19.197.231,443,625,9.082,NORMAL_0419
420,1700000005.810765,192.168.2.232,104.16.57.20,443,245,22.628,NORMAL_0420
421,1700000005.818665,192.168.8.40,104.25.158.171,443,404,7.9,NORMAL_0421
422,1700000005.832405,192.168.4.246,104.18.169.160,443,337,13.74,NORMAL_0422
423,1700000005.835031,192.168.10.227,104.20.134.42,443,179,2.626,NORMAL_0423
424,1700000005.847301,192.168.10.18,104.29.79.237,443,922,12.27,NORMAL_0424
425,1700000005.871133,192.168.1.187,104.18.125.95,443,1070,23.832,NORMAL_0425
426,1700000005.884220,192.168.1.43,104.18.125.95,443,544,13.087,NORMAL_0426
427,1700000005.909657,192.168.5.249,104.25.158.171,443,1107,25.437,NORMAL_0427
428,1700000005.912659,192.168.2.250,104.26.63.185,443,253,3.002,NORMAL_0428
429,1700000005.913563,192.168.9.197,104.25.65.50,443,1042,0.904,NORMAL_0429
430,1700000005.947491,192.168.9.16,104.29.167.104,443,1074,33.928,NORMAL_0430
431,1700000005.974134,192.168.6.27,104.19.79.70,443,122,26.643,NORMAL_0431
432,1700000005.974963,192.168.5.17,104.17.47.163,443,1342,0.829,NORMAL_0432
433,1700000005.975914,192.168.3.109,104.19.197.231,443,695,0.951,NORMAL_0433
434,1700000005.978386,192.168.8.243,104.24.19.28,443,1282,2.472,NORMAL_0434
435,1700000005.985392,192.168.8.24,104.26.223.156,443,1052,7.006,NORMAL_0435
436,1700000005.986666,192.168.5.40,104.26.104.176,443,1149,1.274,NORMAL_0436
437,1700000005.991518,192.168.10.18,104.21.55.98,443,358,4.852,NORMAL_0437
438,1700000006.029877,192.168.3.172,104.18.169.160,443,300,38.359,NORMAL_0438
439,1700000006.038392,192.168.2.175,104.25.4.171,443,1085,8.515,NORMAL_0439
440,1700000006.076332,192.168.5.254,104.16.98.103,443,215,37.94,NORMAL_0440
441,1700000006.104263,192.168.9.16,104.25.107.184,443,1177,27.931,NORMAL_0441
442,1700000006.106117,192.168.9.236,104.26.223.156,443,855,1.854,NORMAL_0442
443,1700000006.126530,192.168.2.99,104.21.211.7,443,423,20.413,NORMAL_0443
444,1700000006.131166,192.168.9.57,104.16.170.198,443,383,4.636,NORMAL_0444
445,1700000006.135989,192.168.2.232,104.27.75.111,443,779,4.823,NORMAL_0445
446,1700000006.144242,192.168.2.7,104.26.142.222,443,361,8.253,NORMAL_0446
447,1700000006.145693,192.168.3.72,104.21.170.201,443,835,1.451,NORMAL_0447
448,1700000006.147118,192.168.5.17,104.29.141.12,443,1360,1.425,NORMAL_0448
449,1700000006.150341,192.168.9.57,104.26.104.176,443,213,3.223,NORMAL_0449
450,1700000006.152618,192.168.1.59,104.29.127.69,443,594,2.277,NORMAL_0450
451,1700000006.414993,192.168.2.219,104.26.142.222,443,1363,262.375,NORMAL_0451
452,1700000006.417416,192.168.9.26,104.25.65.50,443,1293,2.423,NORMAL_0452
453,1700000006.438143,192.168.8.98,104.21.55.98,443,172,20.727,NORMAL_0453
454,1700000006.444422,192.168.9.193,104.29.79.237,443,394,6.279,NORMAL_0454
455,1700000006.445913,192.168.2.232,104.24.19.28,443,892,1.491,NORMAL_0455
456,1700000006.449130,192.168.9.108,104.24.19.28,443,422,3.217,NORMAL_0456
457,1700000006.451164,192.168.9.116,104.17.47.163,443,1043,2.034,NORMAL_0457
458,1700000006.455168,192.168.4.191,104.25.53.241,443,894,4.004,NORMAL_0458
459,1700000006.490480,192.168.1.221,104.25.4.171,443,1349,35.312,NORMAL_0459
460,1700000006.491702,192.168.1.207,104.20.135.30,443,1082,1.222,NORMAL_0460
461,1700000006.492135,192.168.10.227,104.19.79.70,443,584,0.433,NORMAL_0461
462,1700000006.494299,192.168.10.142,104.27.107.175,443,1151,2.164,NORMAL_0462
463,1700000006.495132,192.168.6.6,104.18.142.90,443,563,0.833,NORMAL_0463
464,1700000006.497192,192.168.4.222,104.27.75.111,443,186,2.06,NORMAL_0464
465,1700000006.528101,192.168.1.249,104.25.65.50,443,960,30.909,NORMAL_0465
466,1700000006.637289,192.168.2.56,104.29.79.237,443,475,109.188,NORMAL_0466
467,1700000006.682105,192.168.2.7,104.28.169.241,443,694,44.816,NORMAL_0467
468,1700000006.687896,192.168.5.197,104.29.0.134,443,636,5.791,NORMAL_0468
469,1700000006.692403,192.168.4.151,104.25.53.241,443,977,4.507,NORMAL_0469
470,1700000006.734469,192.168.5.102,104.20.135.30,443,595,42.066,NORMAL_0470
471,1700000006.744525,192.168.3.139,104.24.250.65,443,1146,10.056,NORMAL_0471
472,1700000006.765875,192.168.9.34,104.20.18.214,443,871,21.35,NORMAL_0472
473,1700000006.773128,192.168.4.181,104.23.52.91,443,863,7.253,NORMAL_0473
474,1700000006.774762,192.168.6.15,104.29.79.237,443,218,1.634,NORMAL_0474
475,1700000006.784327,192.168.2.242,104.25.80.113,443,770,9.565,NORMAL_0475
476,1700000006.788982,192.168.6.57,104.18.125.95,443,192,4.655,NORMAL_0476
477,1700000006.796069,192.168.1.173,104.21.170.201,443,536,7.087,NORMAL_0477
478,1700000006.811661,192.168.4.198,104.16.98.103,443,1114,15.592,NORMAL_0478
479,1700000006.812271,192.168.2.92,104.21.211.7,443,708,0.61,NORMAL_0479
480,1700000006.819582,192.168.2.98,104.24.91.149,443,878,7.311,NORMAL_0480
481,1700000006.820977,192.168.2.219,104.25.107.184,443,1399,1.395,NORMAL_0481
482,1700000006.822013,192.168.1.43,104.29.127.69,443,375,1.036,NORMAL_0482
483,1700000006.901367,192.168.5.180,104.28.169.241,443,844,79.354,NORMAL_0483
484,1700000006.901896,192.168.6.29,104.16.98.103,443,769,0.529,NORMAL_0484
485,1700000006.910748,192.168.8.63,104.20.134.42,443,1034,8.852,NORMAL_0485
486,1700000006.913965,192.168.9.81,104.19.79.70,443,1326,3.217,NORMAL_0486
487,1700000006.914711,192.168.5.102,104.16.57.20,443,227,0.746,NORMAL_0487
488,1700000006.942292,192.168.10.109,104.22.186.111,443,561,27.581,NORMAL_0488
489,1700000006.960572,192.168.5.17,104.25.4.171,443,1120,18.28,NORMAL_0489
490,1700000006.971150,192.168.1.173,104.29.194.174,443,1256,10.578,NORMAL_0490
491,1700000006.982086,192.168.1.59,104.17.240.57,443,444,10.936,NORMAL_0491
492,1700000006.984278,192.168.2.114,104.27.20.231,443,877,2.192,NORMAL_0492
493,1700000006.994797,192.168.8.129,104.27.75.111,443,689,10.519,NORMAL_0493
494,1700000006.995720,192.168.2.98,104.21.55.98,443,903,0.923,NORMAL_0494
495,1700000007.000563,192.168.9.196,104.29.127.69,443,465,4.843,NORMAL_0495
496,1700000007.005905,192.168.9.215,104.26.142.222,443,1291,5.342,NORMAL_0496
497,1700000007.008132,192.168.4.104,104.22.235.90,443,672,2.227,NORMAL_0497
498,1700000007.010381,192.168.5.197,104.21.170.201,443,402,2.249,NORMAL_0498
499,1700000007.021725,192.168.5.253,104.25.4.171,443,1386,11.344,NORMAL_0499
500,1700000007.028168,192.168.8.160,104.26.104.176,443,658,6.443,NORMAL_0000
501,1700000007.029794,192.168.2.98,104.26.104.176,443,1111,1.626,NORMAL_0001
502,1700000007.032732,192.168.9.57,104.16.59.225,443,508,2.938,NORMAL_0002
503,1700000007.036801,192.168.5.36,104.20.18.214,443,418,4.069,NORMAL_0003
504,1700000007.041919,192.168.7.125,104.19.79.70,443,1046,5.118,NORMAL_0004
505,1700000007.100985,192.168.9.236,104.17.240.57,443,1398,59.066,NORMAL_0005
506,1700000007.103854,192.168.10.18,104.25.107.184,443,1326,2.869,NORMAL_0006
507,1700000007.107294,192.168.1.59,104.29.79.237,443,1364,3.44,NORMAL_0007
508,1700000007.116683,192.168.2.92,104.29.141.12,443,618,9.389,NORMAL_0008
509,1700000007.120614,192.168.8.98,104.25.107.184,443,1034,3.931,NORMAL_0009
510,1700000007.122580,192.168.5.118,104.25.65.50,443,901,1.966,NORMAL_0010
511,1700000007.122890,192.168.10.225,104.20.18.214,443,777,0.31,NORMAL_0011
512,1700000007.123249,192.168.1.221,104.29.141.12,443,252,0.359,NORMAL_0012
513,1700000007.184216,192.168.1.159,104.27.75.111,443,900,60.967,NORMAL_0013
514,1700000007.189772,192.168.9.43,104.20.134.42,443,679,5.556,NORMAL_0014
515,1700000007.190657,192.168.5.192,104.16.98.103,443,544,0.885,NORMAL_0015
516,1700000007.263472,192.168.3.172,104.29.194.174,443,801,72.815,NORMAL_0016
517,1700000007.267124,192.168.6.15,104.20.135.30,443,146,3.652,NORMAL_0017
518,1700000007.268623,192.168.8.243,104.20.18.214,443,313,1.499,NORMAL_0018
519,1700000007.271896,192.168.2.99,104.16.98.103,443,1272,3.273,NORMAL_0019
520,1700000007.274754,192.168.5.254,104.27.75.111,443,984,2.858,NORMAL_0020
521,1700000007.275142,192.168.4.36,104.22.235.90,443,576,0.388,NORMAL_0021
522,1700000007.276398,192.168.8.63,104.25.80.113,443,755,1.256,NORMAL_0022
523,1700000007.290696,192.168.8.98,104.29.79.237,443,373,14.298,NORMAL_0023
524,1700000007.292608,192.168.5.34,104.25.116.58,443,105,1.912,NORMAL_0024
525,1700000007.293955,192.168.7.68,104.27.75.111,443,962,1.347,NORMAL_0025
526,1700000007.294362,192.168.8.209,104.17.240.57,443,428,0.407,NORMAL_0026
527,1700000007.320232,192.168.6.103,104.16.59.225,443,194,25.87,NORMAL_0027
528,1700000007.356395,192.168.8.98,104.16.57.20,443,867,36.163,NORMAL_0028
529,1700000007.357776,192.168.1.221,104.25.53.241,443,724,1.381,NORMAL_0029
530,1700000007.360646,192.168.4.104,104.21.170.201,443,200,2.87,NORMAL_0030
531,1700000007.367380,192.168.9.138,104.16.57.20,443,859,6.734,NORMAL_0031
532,1700000007.388950,192.168.8.40,104.29.167.104,443,1394,21.57,NORMAL_0032
533,1700000007.460611,192.168.6.155,104.29.0.134,443,755,71.661,NORMAL_0033
534,1700000007.462379,192.168.8.98,104.23.83.250,443,1042,1.768,NORMAL_0034
535,1700000007.463274,192.168.4.181,104.21.170.201,443,1214,0.895,NORMAL_0035
536,1700000007.475822,192.168.9.34,104.25.53.241,443,1357,12.548,NORMAL_0036
537,1700000007.481974,192.168.2.219,104.24.91.149,443,525,6.152,NORMAL_0037
538,1700000007.482688,192.168.10.64,104.16.59.225,443,277,0.714,NORMAL_0038
539,1700000007.487504,192.168.2.232,104.25.116.58,443,455,4.816,NORMAL_0039
540,1700000007.488305,192.168.6.205,104.26.142.222,443,1047,0.801,NORMAL_0040
541,1700000007.493177,192.168.7.1,104.29.0.134,443,263,4.872,NORMAL_0041
542,1700000007.494343,192.168.3.172,104.18.125.95,443,117,1.166,NORMAL_0042
543,1700000007.495588,192.168.7.179,104.23.83.250,443,582,1.245,NORMAL_0043
544,1700000007.500998,192.168.8.136,104.20.21.79,443,670,5.41,NORMAL_0044
545,1700000007.515975,192.168.6.57,104.30.218.144,443,1345,14.977,NORMAL_0045
546,1700000007.517137,192.168.6.113,104.17.240.57,443,1340,1.162,NORMAL_0046
547,1700000007.521549,192.168.10.7,104.26.63.185,443,260,4.412,NORMAL_0047
548,1700000007.523819,192.168.8.136,104.18.169.160,443,1092,2.27,NORMAL_0048
549,1700000007.627555,192.168.8.209,104.24.19.28,443,132,103.736,NORMAL_0049
550,1700000007.630049,192.168.2.56,104.29.194.174,443,516,2.494,NORMAL_0050
551,1700000007.643130,192.168.4.191,104.20.135.30,443,781,13.081,NORMAL_0051
552,1700000007.648417,192.168.9.138,104.18.125.95,443,617,5.287,NORMAL_0052
553,1700000007.650826,192.168.5.103,104.29.79.237,443,729,2.409,NORMAL_0053
554,1700000007.651670,192.168.6.42,104.21.154.104,443,1047,0.844,NORMAL_0054
555,1700000007.656719,192.168.10.103,104.29.127.69,443,331,5.049,NORMAL_0055
556,1700000007.666545,192.168.7.91,104.20.135.30,443,691,9.826,NORMAL_0056
557,1700000007.676206,192.168.4.104,104.16.57.20,443,135,9.661,NORMAL_0057
558,1700000007.688625,192.168.5.192,104.26.142.222,443,712,12.419,NORMAL_0058
559,1700000007.701328,192.168.2.242,104.21.170.201,443,589,12.703,NORMAL_0059
560,1700000007.705044,192.168.1.29,104.21.170.201,443,1226,3.716,NORMAL_0060
561,1700000007.723698,192.168.9.26,104.26.63.185,443,1102,18.654,NORMAL_0061
562,1700000007.847350,192.168.6.148,104.29.176.187,443,1171,123.652,NORMAL_0062
563,1700000007.858755,192.168.9.197,104.25.53.241,443,1352,11.405,NORMAL_0063
564,1700000007.861866,192.168.10.243,104.22.235.90,443,131,3.111,NORMAL_0064
565,1700000007.870021,192.168.2.99,104.29.0.134,443,882,8.155,NORMAL_0065
566,1700000007.871174,192.168.1.207,104.27.75.111,443,1093,1.153,NORMAL_0066
567,1700000007.884850,192.168.9.21,104.25.4.171,443,680,13.676,NORMAL_0067
568,1700000007.892729,192.168.5.40,104.20.21.79,443,817,7.879,NORMAL_0068
569,1700000007.905444,192.168.1.29,104.20.21.79,443,662,12.715,NORMAL_0069
570,1700000007.911233,192.168.9.193,104.29.79.237,443,174,5.789,NORMAL_0070
571,1700000007.911960,192.168.5.136,104.25.53.241,443,186,0.727,NORMAL_0071
572,1700000007.913335,192.168.2.3,104.16.57.20,443,428,1.375,NORMAL_0072
573,1700000007.914489,192.168.1.8,104.24.91.149,443,919,1.154,NORMAL_0073
574,1700000007.919049,192.168.4.49,104.18.125.95,443,122,4.56,NORMAL_0074
575,1700000007.938367,192.168.5.172,104.25.53.241,443,878,19.318,NORMAL_0075
576,1700000007.983117,192.168.4.222,104.27.20.231,443,1199,44.75,NORMAL_0076
577,1700000008.002056,192.168.9.57,104.23.83.250,443,584,18.939,NORMAL_0077
578,1700000008.032241,192.168.2.22,104.22.186.111,443,881,30.185,NORMAL_0078
579,1700000008.040112,192.168.1.175,104.21.170.201,443,542,7.871,NORMAL_0079
580,1700000008.049684,192.168.2.7,104.29.141.12,443,630,9.572,NORMAL_0080
581,1700000008.053082,192.168.6.62,104.22.235.90,443,857,3.398,NORMAL_0081
582,1700000008.053198,192.168.3.117,104.16.98.103,443,1254,0.116,NORMAL_0082
583,1700000008.064290,192.168.1.43,104.29.0.134,443,733,11.092,NORMAL_0083
584,1700000008.110943,192.168.9.194,104.24.91.149,443,202,46.653,NORMAL_0084
585,1700000008.122615,192.168.6.126,104.25.4.171,443,851,11.672,NORMAL_0085
586,1700000008.124485,192.168.9.215,104.19.79.70,443,1013,1.87,NORMAL_0086
587,1700000008.125178,192.168.4.151,104.18.142.90,443,272,0.693,NORMAL_0087
588,1700000008.133723,192.168.2.250,104.16.57.20,443,1298,8.545,NORMAL_0088
589,1700000008.145703,192.168.9.61,104.30.218.144,443,493,11.98,NORMAL_0089
590,1700000008.146214,192.168.1.43,104.25.107.184,443,1064,0.511,NORMAL_0090
